A8s vs 96s | 0.575000 0.425000
A8s vs 96o | 0.577500 0.422500
A8s vs 87s | 0.625000 0.375000
A8s vs 87o | 0.692500 0.307500
A8s vs 86s | 0.622500 0.377500
A8s vs 86o | 0.685000 0.315000
A8s vs 76s | 0.640000 0.360000
A8s vs 76o | 0.665000 0.335000
A8o vs AA | 0.122500 0.877500
A8o vs KK | 0.387500 0.612500
A8o vs QQ | 0.365000 0.635000
A8o vs JJ | 0.437500 0.562500
A8o vs TT | 0.357500 0.642500
A8o vs 99 | 0.342500 0.657500
A8o vs 88 | 0.477500 0.522500
A8o vs 77 | 0.500000 0.500000
A8o vs 66 | 0.592500 0.407500
A8o vs AKs | 0.382500 0.617500
A8o vs AKo | 0.332500 0.667500
A8o vs AQs | 0.307500 0.692500
A8o vs AQo | 0.337500 0.662500
A8o vs AJs | 0.347500 0.652500
A8o vs AJo | 0.357500 0.642500
A8o vs ATs | 0.427500 0.572500
A8o vs ATo | 0.367500 0.632500
A8o vs A9s | 0.407500 0.592500
A8o vs A9o | 0.367500 0.632500
A8o vs A8s | 0.482500 0.517500
A8o vs A8o | 0.495000 0.505000
A8o vs A7s | 0.567500 0.432500
A8o vs A7o | 0.562500 0.437500
A8o vs A6s | 0.522500 0.477500
A8o vs A6o | 0.582500 0.417500
A8o vs KQs | 0.462500 0.537500
A8o vs KQo | 0.482500 0.517500
A8o vs KJs | 0.460000 0.540000
A8o vs KJo | 0.512500 0.487500
A8o vs KTs | 0.425000 0.575000
A8o vs KTo | 0.400000 0.600000
A8o vs K9s | 0.472500 0.527500
A8o vs K9o | 0.587500 0.412500
A8o vs K8s | 0.635000 0.365000
A8o vs K8o | 0.697500 0.302500
A8o vs K7s | 0.555000 0.445000
A8o vs K7o | 0.612500 0.387500
A8o vs K6s | 0.557500 0.442500
A8o vs K6o | 0.595000 0.405000
A8o vs QJs | 0.425000 0.575000
A8o vs QJo | 0.520000 0.480000
A8o vs QTs | 0.410000 0.590000
A8o vs QTo | 0.465000 0.535000
A8o vs Q9s | 0.472500 0.527500
A8o vs Q9o | 0.572500 0.427500
A8o vs Q8s | 0.687500 0.312500
A8o vs Q8o | 0.635000 0.365000
A8o vs Q7s | 0.592500 0.407500
A8o vs Q7o | 0.587500 0.412500
A8o vs Q6s | 0.520000 0.480000
A8o vs Q6o | 0.550000 0.450000
A8o vs JTs | 0.392500 0.607500
A8o vs JTo | 0.470000 0.530000
A8o vs J9s | 0.475000 0.525000
A8o vs J9o | 0.505000 0.495000
A8o vs J8s | 0.637500 0.362500
A8o vs J8o | 0.587500 0.412500
A8o vs J7s | 0.570000 0.430000
A8o vs J7o | 0.575000 0.425000
A8o vs J6s | 0.575000 0.425000
A8o vs J6o | 0.562500 0.437500
A8o vs T9s | 0.552500 0.447500
A8o vs T9o | 0.475000 0.525000
A8o vs T8s | 0.502500 0.497500
A8o vs T8o | 0.542500 0.457500
A8o vs T7s | 0.582500 0.417500
A8o vs T7o | 0.602500 0.397500
A8o vs T6s | 0.585000 0.415000
A8o vs T6o | 0.557500 0.442500
A8o vs 98s | 0.610000 0.390000
A8o vs 98o | 0.575000 0.425000
A8o vs 97s | 0.567500 0.432500
A8o vs 97o | 0.550000 0.450000
A8o vs 96s | 0.542500 0.457500
A8o vs 96o | 0.570000 0.430000
A8o vs 87s | 0.595000 0.405000
A8o vs 87o | 0.640000 0.360000
A8o vs 86s | 0.702500 0.297500
A8o vs 86o | 0.695000 0.305000
A8o vs 76s | 0.605000 0.395000
A8o vs 76o | 0.700000 0.300000
A7s vs AA | 0.175000 0.825000
A7s vs KK | 0.422500 0.577500
A7s vs QQ | 0.435000 0.565000
A7s vs JJ | 0.357500 0.642500
A7s vs TT | 0.415000 0.585000
A7s vs 99 | 0.447500 0.552500
A7s vs 88 | 0.410000 0.590000
A7s vs 77 | 0.557500 0.442500
A7s vs 66 | 0.587500 0.412500
A7s vs AKs | 0.412500 0.587500
A7s vs AKo | 0.367500 0.632500
A7s vs AQs | 0.352500 0.647500
A7s vs AQo | 0.407500 0.592500
A7s vs AJs | 0.370000 0.630000
A7s vs AJo | 0.310000 0.690000
A7s vs ATs | 0.395000 0.605000
A7s vs ATo | 0.402500 0.597500
A7s vs A9s | 0.432500 0.567500
A7s vs A9o | 0.452500 0.547500
A7s vs A8s | 0.437500 0.562500
A7s vs A8o | 0.432500 0.567500
A7s vs A7s | 0.500000 0.500000
A7s vs A7o | 0.512500 0.487500
A7s vs A6s | 0.527500 0.472500
A7s vs A6o | 0.570000 0.430000
A7s vs KQs | 0.590000 0.410000
A7s vs KQo | 0.480000 0.520000
A7s vs KJs | 0.522500 0.477500
A7s vs KJo | 0.490000 0.510000
A7s vs KTs | 0.427500 0.572500
A7s vs KTo | 0.530000 0.470000
A7s vs K9s | 0.587500 0.412500
A7s vs K9o | 0.575000 0.425000
A7s vs K8s | 0.630000 0.370000
A7s vs K8o | 0.547500 0.452500
A7s vs K7s | 0.705000 0.295000
A7s vs K7o | 0.702500 0.297500
A7s vs K6s | 0.585000 0.415000
A7s vs K6o | 0.597500 0.402500
A7s vs QJs | 0.470000 0.530000
A7s vs QJo | 0.520000 0.480000
A7s vs QTs | 0.402500 0.597500
A7s vs QTo | 0.525000 0.475000
A7s vs Q9s | 0.512500 0.487500
A7s vs Q9o | 0.515000 0.485000
A7s vs Q8s | 0.515000 0.485000
A7s vs Q8o | 0.540000 0.460000
A7s vs Q7s | 0.642500 0.357500
A7s vs Q7o | 0.652500 0.347500
A7s vs Q6s | 0.562500 0.437500
A7s vs Q6o | 0.565000 0.435000
A7s vs JTs | 0.545000 0.455000
A7s vs JTo | 0.455000 0.545000
A7s vs J9s | 0.540000 0.460000
A7s vs J9o | 0.527500 0.472500
A7s vs J8s | 0.552500 0.447500
A7s vs J8o | 0.485000 0.515000
A7s vs J7s | 0.577500 0.422500
A7s vs J7o | 0.685000 0.315000
A7s vs J6s | 0.600000 0.400000
A7s vs J6o | 0.580000 0.420000
A7s vs T9s | 0.517500 0.482500
A7s vs T9o | 0.425000 0.575000
A7s vs T8s | 0.485000 0.515000
A7s vs T8o | 0.477500 0.522500
A7s vs T7s | 0.512500 0.487500
A7s vs T7o | 0.602500 0.397500
A7s vs T6s | 0.545000 0.455000
A7s vs T6o | 0.540000 0.460000
A7s vs 98s | 0.505000 0.495000
A7s vs 98o | 0.522500 0.477500
A7s vs 97s | 0.605000 0.395000
A7s vs 97o | 0.600000 0.400000
A7s vs 96s | 0.560000 0.440000
A7s vs 96o | 0.622500 0.377500
A7s vs 87s | 0.577500 0.422500
A7s vs 87o | 0.620000 0.380000
A7s vs 86s | 0.567500 0.432500
A7s vs 86o | 0.595000 0.405000
A7s vs 76s | 0.695000 0.305000
A7s vs 76o | 0.665000 0.335000
A7o vs AA | 0.170000 0.830000
A7o vs KK | 0.365000 0.635000
A7o vs QQ | 0.415000 0.585000
A7o vs JJ | 0.370000 0.630000
A7o vs TT | 0.337500 0.662500
A7o vs 99 | 0.372500 0.627500
A7o vs 88 | 0.375000 0.625000
A7o vs 77 | 0.507500 0.492500
A7o vs 66 | 0.562500 0.437500
A7o vs AKs | 0.295000 0.705000
A7o vs AKo | 0.422500 0.577500
A7o vs AQs | 0.302500 0.697500
A7o vs AQo | 0.335000 0.665000
A7o vs AJs | 0.367500 0.632500
A7o vs AJo | 0.377500 0.622500
A7o vs ATs | 0.327500 0.672500
A7o vs ATo | 0.400000 0.600000
A7o vs A9s | 0.375000 0.625000
A7o vs A9o | 0.392500 0.607500
A7o vs A8s | 0.432500 0.567500
A7o vs A8o | 0.505000 0.495000
A7o vs A7s | 0.470000 0.530000
A7o vs A7o | 0.492500 0.507500
A7o vs A6s | 0.530000 0.470000
A7o vs A6o | 0.547500 0.452500
A7o vs KQs | 0.490000 0.510000
A7o vs KQo | 0.422500 0.577500
A7o vs KJs | 0.487500 0.512500
A7o vs KJo | 0.440000 0.560000
A7o vs KTs | 0.480000 0.520000
A7o vs KTo | 0.555000 0.445000
A7o vs K9s | 0.565000 0.435000
A7o vs K9o | 0.505000 0.495000
A7o vs K8s | 0.565000 0.435000
A7o vs K8o | 0.590000 0.410000
A7o vs K7s | 0.675000 0.325000
A7o vs K7o | 0.687500 0.312500
A7o vs K6s | 0.555000 0.445000
A7o vs K6o | 0.605000 0.395000
A7o vs QJs | 0.440000 0.560000
A7o vs QJo | 0.492500 0.507500
A7o vs QTs | 0.427500 0.572500
A7o vs QTo | 0.472500 0.527500
A7o vs Q9s | 0.437500 0.562500
A7o vs Q9o | 0.510000 0.490000
A7o vs Q8s | 0.565000 0.435000
A7o vs Q8o | 0.492500 0.507500
A7o vs Q7s | 0.645000 0.355000
A7o vs Q7o | 0.717500 0.282500
A7o vs Q6s | 0.567500 0.432500
A7o vs Q6o | 0.570000 0.430000
A7o vs JTs | 0.442500 0.557500
A7o vs JTo | 0.402500 0.597500
A7o vs J9s | 0.475000 0.525000
A7o vs J9o | 0.475000 0.525000
A7o vs J8s | 0.477500 0.522500
A7o vs J8o | 0.530000 0.470000
A7o vs J7s | 0.647500 0.352500
A7o vs J7o | 0.635000 0.365000
A7o vs J6s | 0.525000 0.475000
A7o vs J6o | 0.562500 0.437500
A7o vs T9s | 0.502500 0.497500
A7o vs T9o | 0.380000 0.620000
A7o vs T8s | 0.400000 0.600000
A7o vs T8o | 0.525000 0.475000
A7o vs T7s | 0.580000 0.420000
A7o vs T7o | 0.565000 0.435000
A7o vs T6s | 0.587500 0.412500
A7o vs T6o | 0.585000 0.415000
A7o vs 98s | 0.517500 0.482500
A7o vs 98o | 0.467500 0.532500
A7o vs 97s | 0.587500 0.412500
A7o vs 97o | 0.622500 0.377500
A7o vs 96s | 0.515000 0.485000
A7o vs 96o | 0.570000 0.430000
A7o vs 87s | 0.612500 0.387500
A7o vs 87o | 0.630000 0.370000
A7o vs 86s | 0.542500 0.457500
A7o vs 86o | 0.590000 0.410000
A7o vs 76s | 0.760000 0.240000
A7o vs 76o | 0.692500 0.307500
A6s vs AA | 0.182500 0.817500
A6s vs KK | 0.442500 0.557500
A6s vs QQ | 0.417500 0.582500
A6s vs JJ | 0.420000 0.580000
A6s vs TT | 0.362500 0.637500
A6s vs 99 | 0.420000 0.580000
A6s vs 88 | 0.405000 0.595000
A6s vs 77 | 0.437500 0.562500
A6s vs 66 | 0.520000 0.480000
A6s vs AKs | 0.362500 0.637500
A6s vs AKo | 0.390000 0.610000
A6s vs AQs | 0.332500 0.667500
A6s vs AQo | 0.352500 0.647500
A6s vs AJs | 0.345000 0.655000
A6s vs AJo | 0.342500 0.657500
A6s vs ATs | 0.390000 0.610000
A6s vs ATo | 0.422500 0.577500
A6s vs A9s | 0.375000 0.625000
A6s vs A9o | 0.430000 0.570000
A6s vs A8s | 0.462500 0.537500
A6s vs A8o | 0.462500 0.537500
A6s vs A7s | 0.425000 0.575000
A6s vs A7o | 0.477500 0.522500
A6s vs A6s | 0.492500 0.507500
A6s vs A6o | 0.512500 0.487500
A6s vs KQs | 0.482500 0.517500
A6s vs KQo | 0.495000 0.505000
A6s vs KJs | 0.407500 0.592500
A6s vs KJo | 0.422500 0.577500
A6s vs KTs | 0.460000 0.540000
A6s vs KTo | 0.507500 0.492500
A6s vs K9s | 0.505000 0.495000
A6s vs K9o | 0.572500 0.427500
A6s vs K8s | 0.530000 0.470000
A6s vs K8o | 0.575000 0.425000
A6s vs K7s | 0.565000 0.435000
A6s vs K7o | 0.547500 0.452500
A6s vs K6s | 0.595000 0.405000
A6s vs K6o | 0.687500 0.312500
A6s vs QJs | 0.432500 0.567500
A6s vs QJo | 0.435000 0.565000
A6s vs QTs | 0.490000 0.510000
A6s vs QTo | 0.427500 0.572500
A6s vs Q9s | 0.555000 0.445000
A6s vs Q9o | 0.590000 0.410000
A6s vs Q8s | 0.510000 0.490000
A6s vs Q8o | 0.500000 0.500000
A6s vs Q7s | 0.485000 0.515000
A6s vs Q7o | 0.567500 0.432500
A6s vs Q6s | 0.652500 0.347500
A6s vs Q6o | 0.647500 0.352500
A6s vs JTs | 0.407500 0.592500
A6s vs JTo | 0.447500 0.552500
A6s vs J9s | 0.475000 0.525000
A6s vs J9o | 0.460000 0.540000
A6s vs J8s | 0.540000 0.460000
A6s vs J8o | 0.520000 0.480000
A6s vs J7s | 0.485000 0.515000
A6s vs J7o | 0.585000 0.415000
A6s vs J6s | 0.657500 0.342500
A6s vs J6o | 0.640000 0.360000
A6s vs T9s | 0.415000 0.585000
A6s vs T9o | 0.460000 0.540000
A6s vs T8s | 0.442500 0.557500
A6s vs T8o | 0.477500 0.522500
A6s vs T7s | 0.510000 0.490000
A6s vs T7o | 0.525000 0.475000
A6s vs T6s | 0.632500 0.367500
A6s vs T6o | 0.597500 0.402500
A6s vs 98s | 0.525000 0.475000
A6s vs 98o | 0.465000 0.535000
A6s vs 97s | 0.472500 0.527500
A6s vs 97o | 0.512500 0.487500
A6s vs 96s | 0.645000 0.355000
A6s vs 96o | 0.605000 0.395000
A6s vs 87s | 0.432500 0.567500
A6s vs 87o | 0.555000 0.445000
A6s vs 86s | 0.627500 0.372500
A6s vs 86o | 0.657500 0.342500
A6s vs 76s | 0.647500 0.352500
A6s vs 76o | 0.645000 0.355000
A6o vs AA | 0.115000 0.885000
A6o vs KK | 0.390000 0.610000
A6o vs QQ | 0.382500 0.617500
A6o vs JJ | 0.377500 0.622500
A6o vs TT | 0.297500 0.702500
A6o vs 99 | 0.362500 0.637500
A6o vs 88 | 0.427500 0.572500
A6o vs 77 | 0.432500 0.567500
A6o vs 66 | 0.525000 0.475000
A6o vs AKs | 0.362500 0.637500
A6o vs AKo | 0.347500 0.652500
A6o vs AQs | 0.302500 0.697500
A6o vs AQo | 0.347500 0.652500
A6o vs AJs | 0.320000 0.680000
A6o vs AJo | 0.305000 0.695000
A6o vs ATs | 0.310000 0.690000
A6o vs ATo | 0.402500 0.597500
A6o vs A9s | 0.472500 0.527500
A6o vs A9o | 0.385000 0.615000
A6o vs A8s | 0.402500 0.597500
A6o vs A8o | 0.430000 0.570000
A6o vs A7s | 0.380000 0.620000
A6o vs A7o | 0.450000 0.550000
A6o vs A6s | 0.482500 0.517500
A6o vs A6o | 0.497500 0.502500
A6o vs KQs | 0.462500 0.537500
A6o vs KQo | 0.512500 0.487500
A6o vs KJs | 0.425000 0.575000
A6o vs KJo | 0.525000 0.475000
A6o vs KTs | 0.385000 0.615000
A6o vs KTo | 0.472500 0.527500
A6o vs K9s | 0.532500 0.467500
A6o vs K9o | 0.470000 0.530000
A6o vs K8s | 0.465000 0.535000
A6o vs K8o | 0.527500 0.472500
A6o vs K7s | 0.542500 0.457500
A6o vs K7o | 0.612500 0.387500
A6o vs K6s | 0.682500 0.317500
A6o vs K6o | 0.655000 0.345000
A6o vs QJs | 0.422500 0.577500
A6o vs QJo | 0.430000 0.570000
A6o vs QTs | 0.382500 0.617500
A6o vs QTo | 0.480000 0.520000
A6o vs Q9s | 0.422500 0.577500
A6o vs Q9o | 0.530000 0.470000
A6o vs Q8s | 0.515000 0.485000
A6o vs Q8o | 0.517500 0.482500
A6o vs Q7s | 0.525000 0.475000
A6o vs Q7o | 0.567500 0.432500
A6o vs Q6s | 0.635000 0.365000
A6o vs Q6o | 0.670000 0.330000
A6o vs JTs | 0.375000 0.625000
A6o vs JTo | 0.412500 0.587500
A6o vs J9s | 0.452500 0.547500
A6o vs J9o | 0.452500 0.547500
A6o vs J8s | 0.420000 0.580000
A6o vs J8o | 0.415000 0.585000
A6o vs J7s | 0.462500 0.537500
A6o vs J7o | 0.550000 0.450000
A6o vs J6s | 0.645000 0.355000
A6o vs J6o | 0.657500 0.342500
A6o vs T9s | 0.420000 0.580000
A6o vs T9o | 0.435000 0.565000
A6o vs T8s | 0.440000 0.560000
A6o vs T8o | 0.457500 0.542500
A6o vs T7s | 0.450000 0.550000
A6o vs T7o | 0.482500 0.517500
A6o vs T6s | 0.602500 0.397500
A6o vs T6o | 0.640000 0.360000
A6o vs 98s | 0.467500 0.532500
A6o vs 98o | 0.507500 0.492500
A6o vs 97s | 0.480000 0.520000
A6o vs 97o | 0.455000 0.545000
A6o vs 96s | 0.642500 0.357500
A6o vs 96o | 0.580000 0.420000
A6o vs 87s | 0.487500 0.512500
A6o vs 87o | 0.472500 0.527500
A6o vs 86s | 0.635000 0.365000
A6o vs 86o | 0.640000 0.360000
A6o vs 76s | 0.645000 0.355000
A6o vs 76o | 0.672500 0.327500
KQs vs AA | 0.220000 0.780000
KQs vs KK | 0.197500 0.802500
KQs vs QQ | 0.470000 0.530000
KQs vs JJ | 0.507500 0.492500
KQs vs TT | 0.500000 0.500000
KQs vs 99 | 0.627500 0.372500
KQs vs 88 | 0.582500 0.417500
KQs vs 77 | 0.627500 0.372500
KQs vs 66 | 0.597500 0.402500
KQs vs AKs | 0.310000 0.690000
KQs vs AKo | 0.382500 0.617500
KQs vs AQs | 0.387500 0.612500
KQs vs AQo | 0.390000 0.610000
KQs vs AJs | 0.455000 0.545000
KQs vs AJo | 0.432500 0.567500
KQs vs ATs | 0.510000 0.490000
KQs vs ATo | 0.560000 0.440000
KQs vs A9s | 0.487500 0.512500
KQs vs A9o | 0.505000 0.495000
KQs vs A8s | 0.472500 0.527500
KQs vs A8o | 0.492500 0.507500
KQs vs A7s | 0.480000 0.520000
KQs vs A7o | 0.632500 0.367500
KQs vs A6s | 0.552500 0.447500
KQs vs A6o | 0.565000 0.435000
KQs vs KQs | 0.517500 0.482500
KQs vs KQo | 0.522500 0.477500
KQs vs KJs | 0.670000 0.330000
KQs vs KJo | 0.640000 0.360000
KQs vs KTs | 0.612500 0.387500
KQs vs KTo | 0.637500 0.362500
KQs vs K9s | 0.645000 0.355000
KQs vs K9o | 0.660000 0.340000
KQs vs K8s | 0.665000 0.335000
KQs vs K8o | 0.715000 0.285000
KQs vs K7s | 0.630000 0.370000
KQs vs K7o | 0.665000 0.335000
KQs vs K6s | 0.655000 0.345000
KQs vs K6o | 0.685000 0.315000
KQs vs QJs | 0.625000 0.375000
KQs vs QJo | 0.660000 0.340000
KQs vs QTs | 0.570000 0.430000
KQs vs QTo | 0.620000 0.380000
KQs vs Q9s | 0.582500 0.417500
KQs vs Q9o | 0.667500 0.332500
KQs vs Q8s | 0.680000 0.320000
KQs vs Q8o | 0.730000 0.270000
KQs vs Q7s | 0.687500 0.312500
KQs vs Q7o | 0.707500 0.292500
KQs vs Q6s | 0.662500 0.337500
KQs vs Q6o | 0.742500 0.257500
KQs vs JTs | 0.580000 0.420000
KQs vs JTo | 0.525000 0.475000
KQs vs J9s | 0.670000 0.330000
KQs vs J9o | 0.595000 0.405000
KQs vs J8s | 0.552500 0.447500
KQs vs J8o | 0.652500 0.347500
KQs vs J7s | 0.620000 0.380000
KQs vs J7o | 0.725000 0.275000
KQs vs J6s | 0.660000 0.340000
KQs vs J6o | 0.630000 0.370000
KQs vs T9s | 0.635000 0.365000
KQs vs T9o | 0.580000 0.420000
KQs vs T8s | 0.655000 0.345000
KQs vs T8o | 0.580000 0.420000
KQs vs T7s | 0.590000 0.410000
KQs vs T7o | 0.597500 0.402500
KQs vs T6s | 0.627500 0.372500
KQs vs T6o | 0.662500 0.337500
KQs vs 98s | 0.612500 0.387500
KQs vs 98o | 0.647500 0.352500
KQs vs 97s | 0.580000 0.420000
KQs vs 97o | 0.617500 0.382500
KQs vs 96s | 0.580000 0.420000
KQs vs 96o | 0.552500 0.447500
KQs vs 87s | 0.640000 0.360000
KQs vs 87o | 0.600000 0.400000
KQs vs 86s | 0.562500 0.437500
KQs vs 86o | 0.697500 0.302500
KQs vs 76s | 0.690000 0.310000
KQs vs 76o | 0.667500 0.332500
KQo vs AA | 0.215000 0.785000
KQo vs KK | 0.200000 0.800000
KQo vs QQ | 0.472500 0.527500
KQo vs JJ | 0.470000 0.530000
KQo vs TT | 0.482500 0.517500
KQo vs 99 | 0.542500 0.457500
KQo vs 88 | 0.552500 0.447500
KQo vs 77 | 0.567500 0.432500
KQo vs 66 | 0.557500 0.442500
KQo vs AKs | 0.317500 0.682500
KQo vs AKo | 0.315000 0.685000
KQo vs AQs | 0.322500 0.677500
KQo vs AQo | 0.337500 0.662500
KQo vs AJs | 0.435000 0.565000
KQo vs AJo | 0.510000 0.490000
KQo vs ATs | 0.467500 0.532500
KQo vs ATo | 0.490000 0.510000
KQo vs A9s | 0.485000 0.515000
KQo vs A9o | 0.465000 0.535000
KQo vs A8s | 0.500000 0.500000
KQo vs A8o | 0.492500 0.507500
KQo vs A7s | 0.467500 0.532500
KQo vs A7o | 0.485000 0.515000
KQo vs A6s | 0.525000 0.475000
KQo vs A6o | 0.507500 0.492500
KQo vs KQs | 0.492500 0.507500
KQo vs KQo | 0.497500 0.502500
KQo vs KJs | 0.680000 0.320000
KQo vs KJo | 0.650000 0.350000
KQo vs KTs | 0.635000 0.365000
KQo vs KTo | 0.620000 0.380000
KQo vs K9s | 0.625000 0.375000
KQo vs K9o | 0.627500 0.372500
KQo vs K8s | 0.682500 0.317500
KQo vs K8o | 0.632500 0.367500
KQo vs K7s | 0.620000 0.380000
KQo vs K7o | 0.607500 0.392500
KQo vs K6s | 0.610000 0.390000
KQo vs K6o | 0.720000 0.280000
KQo vs QJs | 0.672500 0.327500
KQo vs QJo | 0.627500 0.372500
KQo vs QTs | 0.615000 0.385000
KQo vs QTo | 0.625000 0.375000
KQo vs Q9s | 0.655000 0.345000
KQo vs Q9o | 0.627500 0.372500
KQo vs Q8s | 0.672500 0.327500
KQo vs Q8o | 0.695000 0.305000
KQo vs Q7s | 0.650000 0.350000
KQo vs Q7o | 0.712500 0.287500
KQo vs Q6s | 0.615000 0.385000
KQo vs Q6o | 0.732500 0.267500
KQo vs JTs | 0.590000 0.410000
KQo vs JTo | 0.567500 0.432500
KQo vs J9s | 0.642500 0.357500
KQo vs J9o | 0.592500 0.407500
KQo vs J8s | 0.542500 0.457500
KQo vs J8o | 0.635000 0.365000
KQo vs J7s | 0.620000 0.380000
KQo vs J7o | 0.622500 0.377500
KQo vs J6s | 0.655000 0.345000
KQo vs J6o | 0.670000 0.330000
KQo vs T9s | 0.507500 0.492500
KQo vs T9o | 0.582500 0.417500
KQo vs T8s | 0.555000 0.445000
KQo vs T8o | 0.600000 0.400000
KQo vs T7s | 0.545000 0.455000
KQo vs T7o | 0.667500 0.332500
KQo vs T6s | 0.660000 0.340000
KQo vs T6o | 0.625000 0.375000
KQo vs 98s | 0.595000 0.405000
KQo vs 98o | 0.487500 0.512500
KQo vs 97s | 0.557500 0.442500
KQo vs 97o | 0.627500 0.372500
KQo vs 96s | 0.532500 0.467500
KQo vs 96o | 0.565000 0.435000
KQo vs 87s | 0.585000 0.415000
KQo vs 87o | 0.645000 0.355000
KQo vs 86s | 0.560000 0.440000
KQo vs 86o | 0.587500 0.412500
KQo vs 76s | 0.617500 0.382500
KQo vs 76o | 0.640000 0.360000
KJs vs AA | 0.247500 0.752500
KJs vs KK | 0.262500 0.737500
KJs vs QQ | 0.427500 0.572500
KJs vs JJ | 0.487500 0.512500
KJs vs TT | 0.455000 0.545000
KJs vs 99 | 0.610000 0.390000
KJs vs 88 | 0.585000 0.415000
KJs vs 77 | 0.627500 0.372500
KJs vs 66 | 0.637500 0.362500
KJs vs AKs | 0.365000 0.635000
KJs vs AKo | 0.347500 0.652500
KJs vs AQs | 0.437500 0.562500
KJs vs AQo | 0.495000 0.505000
KJs vs AJs | 0.390000 0.610000
KJs vs AJo | 0.370000 0.630000
KJs vs ATs | 0.455000 0.545000
KJs vs ATo | 0.467500 0.532500
KJs vs A9s | 0.495000 0.505000
KJs vs A9o | 0.487500 0.512500
KJs vs A8s | 0.472500 0.527500
KJs vs A8o | 0.462500 0.537500
KJs vs A7s | 0.527500 0.472500
KJs vs A7o | 0.575000 0.425000
KJs vs A6s | 0.540000 0.460000
KJs vs A6o | 0.482500 0.517500
KJs vs KQs | 0.425000 0.575000
KJs vs KQo | 0.387500 0.612500
KJs vs KJs | 0.500000 0.500000
KJs vs KJo | 0.497500 0.502500
KJs vs KTs | 0.602500 0.397500
KJs vs KTo | 0.625000 0.375000
KJs vs K9s | 0.585000 0.415000
KJs vs K9o | 0.622500 0.377500
KJs vs K8s | 0.630000 0.370000
KJs vs K8o | 0.660000 0.340000
KJs vs K7s | 0.632500 0.367500
KJs vs K7o | 0.670000 0.330000
KJs vs K6s | 0.710000 0.290000
KJs vs K6o | 0.692500 0.307500
KJs vs QJs | 0.645000 0.355000
KJs vs QJo | 0.640000 0.360000
KJs vs QTs | 0.522500 0.477500
KJs vs QTo | 0.607500 0.392500
KJs vs Q9s | 0.580000 0.420000
KJs vs Q9o | 0.617500 0.382500
KJs vs Q8s | 0.625000 0.375000
KJs vs Q8o | 0.622500 0.377500
KJs vs Q7s | 0.590000 0.410000
KJs vs Q7o | 0.667500 0.332500
KJs vs Q6s | 0.650000 0.350000
KJs vs Q6o | 0.642500 0.357500
KJs vs JTs | 0.552500 0.447500
KJs vs JTo | 0.637500 0.362500
KJs vs J9s | 0.577500 0.422500
KJs vs J9o | 0.627500 0.372500
KJs vs J8s | 0.625000 0.375000
KJs vs J8o | 0.662500 0.337500
KJs vs J7s | 0.617500 0.382500
KJs vs J7o | 0.675000 0.325000
KJs vs J6s | 0.707500 0.292500
KJs vs J6o | 0.660000 0.340000
KJs vs T9s | 0.547500 0.452500
KJs vs T9o | 0.640000 0.360000
KJs vs T8s | 0.557500 0.442500
KJs vs T8o | 0.625000 0.375000
KJs vs T7s | 0.582500 0.417500
KJs vs T7o | 0.617500 0.382500
KJs vs T6s | 0.642500 0.357500
KJs vs T6o | 0.627500 0.372500
KJs vs 98s | 0.520000 0.480000
KJs vs 98o | 0.570000 0.430000
KJs vs 97s | 0.570000 0.430000
KJs vs 97o | 0.625000 0.375000
KJs vs 96s | 0.682500 0.317500
KJs vs 96o | 0.622500 0.377500
KJs vs 87s | 0.615000 0.385000
KJs vs 87o | 0.670000 0.330000
KJs vs 86s | 0.530000 0.470000
KJs vs 86o | 0.665000 0.335000
KJs vs 76s | 0.597500 0.402500
KJs vs 76o | 0.687500 0.312500
KJo vs AA | 0.202500 0.797500
KJo vs KK | 0.157500 0.842500
KJo vs QQ | 0.395000 0.605000
KJo vs JJ | 0.442500 0.557500
KJo vs TT | 0.437500 0.562500
KJo vs 99 | 0.505000 0.495000
KJo vs 88 | 0.565000 0.435000
KJo vs 77 | 0.595000 0.405000
KJo vs 66 | 0.557500 0.442500
KJo vs AKs | 0.297500 0.702500
KJo vs AKo | 0.372500 0.627500
KJo vs AQs | 0.452500 0.547500
KJo vs AQo | 0.425000 0.575000
KJo vs AJs | 0.352500 0.647500
KJo vs AJo | 0.370000 0.630000
KJo vs ATs | 0.462500 0.537500
KJo vs ATo | 0.485000 0.515000
KJo vs A9s | 0.512500 0.487500
KJo vs A9o | 0.475000 0.525000
KJo vs A8s | 0.520000 0.480000
KJo vs A8o | 0.532500 0.467500
KJo vs A7s | 0.517500 0.482500
KJo vs A7o | 0.492500 0.507500
KJo vs A6s | 0.482500 0.517500
KJo vs A6o | 0.550000 0.450000
KJo vs KQs | 0.335000 0.665000
KJo vs KQo | 0.350000 0.650000
KJo vs KJs | 0.490000 0.510000
KJo vs KJo | 0.505000 0.495000
KJo vs KTs | 0.570000 0.430000
KJo vs KTo | 0.615000 0.385000
KJo vs K9s | 0.592500 0.407500
KJo vs K9o | 0.645000 0.355000
KJo vs K8s | 0.630000 0.370000
KJo vs K8o | 0.675000 0.325000
KJo vs K7s | 0.617500 0.382500
KJo vs K7o | 0.657500 0.342500
KJo vs K6s | 0.635000 0.365000
KJo vs K6o | 0.690000 0.310000
KJo vs QJs | 0.610000 0.390000
KJo vs QJo | 0.687500 0.312500
KJo vs QTs | 0.495000 0.505000
